"I69.231","Monoplegia of upper limb following other nontraumatic intracranial hemorrhage: Monoplg upr lmb fol oth ntrm intcrn hemor aff right dom side"
"I69.232","Monoplegia of upper limb following other nontraumatic intracranial hemorrhage: Monoplg upr lmb fol oth ntrm intcrn hemor aff left dom side"
"I69.233","Monoplegia of upper limb following other nontraumatic intracranial hemorrhage: Monoplg upr lmb fol oth ntrm intcrn hemor aff r nondom side"
"I69.234","Monoplegia of upper limb following other nontraumatic intracranial hemorrhage: Monoplg upr lmb fol oth ntrm intcrn hemor aff l nondom side"
"I69.239","Monoplegia of upper limb following other nontraumatic intracranial hemorrhage: Monoplg upr lmb fol oth ntrm intcrn hemor aff unsp side"
"I69.241","Monoplegia of lower limb following other nontraumatic intracranial hemorrhage: Monoplg low lmb fol oth ntrm intcrn hemor aff right dom side"
"I69.242","Monoplegia of lower limb following other nontraumatic intracranial hemorrhage: Monoplg low lmb fol oth ntrm intcrn hemor aff left dom side"
"I69.243","Monoplegia of lower limb following other nontraumatic intracranial hemorrhage: Monoplg low lmb fol oth ntrm intcrn hemor aff r nondom side"
"I69.244","Monoplegia of lower limb following other nontraumatic intracranial hemorrhage: Monoplg low lmb fol oth ntrm intcrn hemor aff l nondom side"
"I69.249","Monoplegia of lower limb following other nontraumatic intracranial hemorrhage: Monoplg low lmb fol oth ntrm intcrn hemor aff unsp side"
"I69.251","Hemiplegia and hemiparesis following other nontraumatic intracranial hemorrhage: Hemiplga fol oth ntrm intcrn hemor aff right dominant side"
"I69.252","Hemiplegia and hemiparesis following other nontraumatic intracranial hemorrhage: Hemiplga fol oth ntrm intcrn hemor aff left dominant side"
"I69.253","Hemiplegia and hemiparesis following other nontraumatic intracranial hemorrhage: Hemiplga fol oth ntrm intcrn hemor aff right nondom side"
"I69.254","Hemiplegia and hemiparesis following other nontraumatic intracranial hemorrhage: Hemiplga fol oth ntrm intcrn hemor aff left nondom side"
"I69.259","Hemiplegia and hemiparesis following other nontraumatic intracranial hemorrhage: Hemiplga following oth ntrm intcrn hemor affecting unsp side"
"I69.261","Other paralytic syndrome following other nontraumatic intracranial hemorrhage: Oth parlyt synd fol oth ntrm intcrn hemor aff right dom side"
"I69.262","Other paralytic syndrome following other nontraumatic intracranial hemorrhage: Oth parlyt synd fol oth ntrm intcrn hemor aff left dom side"
"I69.263","Other paralytic syndrome following other nontraumatic intracranial hemorrhage: Oth parlyt synd fol oth ntrm intcrn hemor aff r nondom side"
"I69.264","Other paralytic syndrome following other nontraumatic intracranial hemorrhage: Oth parlyt synd fol oth ntrm intcrn hemor aff l nondom side"
"I69.265","Other paralytic syndrome following other nontraumatic intracranial hemorrhage: Oth paralytic syndrome following oth ntrm intcrn hemor, bi"
"I69.269","Other paralytic syndrome following other nontraumatic intracranial hemorrhage: Oth parlyt syndrome fol oth ntrm intcrn hemor aff unsp side"
"I69.290","Other sequelae of other nontraumatic intracranial hemorrhage: Apraxia following other nontraumatic intracranial hemorrhage"
"I69.291","Other sequelae of other nontraumatic intracranial hemorrhage: Dysphagia following oth nontraumatic intracranial hemorrhage"
"I69.292","Other sequelae of other nontraumatic intracranial hemorrhage: Facial weakness following oth nontraumatic intcrn hemorrhage"
"I69.293","Other sequelae of other nontraumatic intracranial hemorrhage: Ataxia following other nontraumatic intracranial hemorrhage"
"I69.298","Other sequelae of other nontraumatic intracranial hemorrhage"
"I69.30","Sequelae of cerebral infarction: Unspecified sequelae of cerebral infarction"
"I69.310","Cognitive deficits following cerebral infarction: Attention and concentration deficit following cerebral infrc"
"I69.311","Cognitive deficits following cerebral infarction: Memory deficit following cerebral infarction"
"I69.312","Cognitive deficits following cerebral infarction: Vis def/sptl nglct following cerebral infarction"
"I69.313","Cognitive deficits following cerebral infarction: Psychomotor deficit following cerebral infarction"
"I69.314","Cognitive deficits following cerebral infarction: Frontal lobe and exec fcn def following cerebral infarction"
"I69.315","Cognitive deficits following cerebral infarction: Cognitive social or emo def following cerebral infarction"
"I69.318","Cognitive deficits following cerebral infarction: Other symptoms and signs w cogn fnctns fol cerebral infrc"
"I69.319","Cognitive deficits following cerebral infarction: Unsp symptoms and signs w cogn fnctns fol cerebral infrc"
"I69.320","Speech and language deficits following cerebral infarction: Aphasia following cerebral infarction"
"I69.321","Speech and language deficits following cerebral infarction: Dysphasia following cerebral infarction"
"I69.322","Speech and language deficits following cerebral infarction: Dysarthria following cerebral infarction"
"I69.323","Speech and language deficits following cerebral infarction: Fluency disorder following cerebral infarction"
"I69.328","Speech and language deficits following cerebral infarction: Oth speech/lang deficits following cerebral infarction"
"I69.331","Monoplegia of upper limb following cerebral infarction: Monoplg upr lmb fol cerebral infrc aff right dominant side"
"I69.332","Monoplegia of upper limb following cerebral infarction: Monoplg upr lmb fol cerebral infrc aff left dominant side"
"I69.333","Monoplegia of upper limb following cerebral infarction: Monoplg upr lmb fol cerebral infrc aff right nondom side"
"I69.334","Monoplegia of upper limb following cerebral infarction: Monoplg upr lmb fol cerebral infrc aff left nondom side"
"I69.339","Monoplegia of upper limb following cerebral infarction: Monoplg upr lmb following cerebral infrc affecting unsp side"
"I69.341","Monoplegia of lower limb following cerebral infarction: Monoplg low lmb fol cerebral infrc aff right dominant side"
"I69.342","Monoplegia of lower limb following cerebral infarction: Monoplg low lmb fol cerebral infrc aff left dominant side"
"I69.343","Monoplegia of lower limb following cerebral infarction: Monoplg low lmb fol cerebral infrc aff right nondom side"
"I69.344","Monoplegia of lower limb following cerebral infarction: Monoplg low lmb fol cerebral infrc aff left nondom side"
"I69.349","Monoplegia of lower limb following cerebral infarction: Monoplg low lmb following cerebral infrc affecting unsp side"
"I69.351","Hemiplegia and hemiparesis following cerebral infarction: Hemiplga following cerebral infrc aff right dominant side"
"I69.352","Hemiplegia and hemiparesis following cerebral infarction: Hemiplga following cerebral infrc aff left dominant side"
"I69.353","Hemiplegia and hemiparesis following cerebral infarction: Hemiplga following cerebral infrc aff right nondom side"
"I69.354","Hemiplegia and hemiparesis following cerebral infarction: Hemiplga following cerebral infrc affecting left nondom side"
"I69.359","Hemiplegia and hemiparesis following cerebral infarction: Hemiplga following cerebral infarction affecting unsp side"
"I69.361","Other paralytic syndrome following cerebral infarction: Oth parlyt syndrome fol cereb infrc aff right dominant side"
"I69.362","Other paralytic syndrome following cerebral infarction: Oth parlyt syndrome fol cereb infrc aff left dominant side"
"I69.363","Other paralytic syndrome following cerebral infarction: Oth parlyt syndrome fol cerebral infrc aff right nondom side"
"I69.364","Other paralytic syndrome following cerebral infarction: Oth parlyt syndrome fol cerebral infrc aff left nondom side"
"I69.365","Other paralytic syndrome following cerebral infarction: Oth paralytic syndrome following cerebral infrc, bilateral"
"I69.369","Other paralytic syndrome following cerebral infarction: Oth paralytic syndrome fol cerebral infrc aff unsp side"
"I69.390","Other sequelae of cerebral infarction: Apraxia following cerebral infarction"
"I69.391","Other sequelae of cerebral infarction: Dysphagia following cerebral infarction"
"I69.392","Other sequelae of cerebral infarction: Facial weakness following cerebral infarction"
"I69.393","Other sequelae of cerebral infarction: Ataxia following cerebral infarction"
"I69.398","Other sequelae of cerebral infarction"
"I69.80","Sequelae of other cerebrovascular diseases: Unspecified sequelae of other cerebrovascular disease"
"I69.810","Cognitive deficits following other cerebrovascular disease: Attn and concentration deficit fol other cerebvasc disease"
"I69.811","Cognitive deficits following other cerebrovascular disease: Memory deficit following other cerebrovascular disease"
"I69.812","Cognitive deficits following other cerebrovascular disease: Vis def/sptl nglct following other cerebrovascular disease"
"I69.813","Cognitive deficits following other cerebrovascular disease: Psychomotor deficit following other cerebrovascular disease"
"I69.814","Cognitive deficits following other cerebrovascular disease: Fntl lb and exec fcn def following other cerebvasc disease"
"I69.815","Cognitive deficits following other cerebrovascular disease: Cognitive social or emo def fol other cerebvasc disease"
"I69.818","Cognitive deficits following other cerebrovascular disease: Other symp and signs w cogn fnctns fol other cerebvasc dis"
"I69.819","Cognitive deficits following other cerebrovascular disease: Unsp symp and signs w cogn fnctns fol other cerebvasc dis"
"I69.820","Speech and language deficits following other cerebrovascular disease: Aphasia following other cerebrovascular disease"
"I69.821","Speech and language deficits following other cerebrovascular disease: Dysphasia following other cerebrovascular disease"
"I69.822","Speech and language deficits following other cerebrovascular disease: Dysarthria following other cerebrovascular disease"
"I69.823","Speech and language deficits following other cerebrovascular disease: Fluency disorder following other cerebrovascular disease"
"I69.828","Speech and language deficits following other cerebrovascular disease: Oth speech/lang deficits following oth cerebvasc disease"
"I69.831","Monoplegia of upper limb following other cerebrovascular disease: Monoplg upr lmb fol oth cerebvasc disease aff right dom side"
"I69.832","Monoplegia of upper limb following other cerebrovascular disease: Monoplg upr lmb fol oth cerebvasc disease aff left dom side"
"I69.833","Monoplegia of upper limb following other cerebrovascular disease: Monoplg upr lmb fol oth cerebvasc dis aff right nondom side"
"I69.834","Monoplegia of upper limb following other cerebrovascular disease: Monoplg upr lmb fol oth cerebvasc dis aff left nondom side"
"I69.839","Monoplegia of upper limb following other cerebrovascular disease: Monoplg upr lmb fol oth cerebvasc disease aff unsp side"
"I69.841","Monoplegia of lower limb following other cerebrovascular disease: Monoplg low lmb fol oth cerebvasc disease aff right dom side"
"I69.842","Monoplegia of lower limb following other cerebrovascular disease: Monoplg low lmb fol oth cerebvasc disease aff left dom side"
"I69.843","Monoplegia of lower limb following other cerebrovascular disease: Monoplg low lmb fol oth cerebvasc dis aff right nondom side"
"I69.844","Monoplegia of lower limb following other cerebrovascular disease: Monoplg low lmb fol oth cerebvasc dis aff left nondom side"
"I69.849","Monoplegia of lower limb following other cerebrovascular disease: Monoplg low lmb fol oth cerebvasc disease aff unsp side"
"I69.851","Hemiplegia and hemiparesis following other cerebrovascular disease: Hemiplga fol oth cerebvasc disease aff right dominant side"
"I69.852","Hemiplegia and hemiparesis following other cerebrovascular disease: Hemiplga fol oth cerebvasc disease aff left dominant side"
"I69.853","Hemiplegia and hemiparesis following other cerebrovascular disease: Hemiplga fol oth cerebvasc disease aff right nondom side"
"I69.854","Hemiplegia and hemiparesis following other cerebrovascular disease: Hemiplga fol oth cerebvasc disease aff left nondom side"
"I69.859","Hemiplegia and hemiparesis following other cerebrovascular disease: Hemiplga following oth cerebvasc disease affecting unsp side"
"I69.861","Other paralytic syndrome following other cerebrovascular disease: Oth parlyt synd fol oth cerebvasc disease aff right dom side"
"I69.862","Other paralytic syndrome following other cerebrovascular disease: Oth parlyt synd fol oth cerebvasc disease aff left dom side"
"I69.863","Other paralytic syndrome following other cerebrovascular disease: Oth parlyt synd fol oth cerebvasc dis aff right nondom side"
"I69.864","Other paralytic syndrome following other cerebrovascular disease: Oth parlyt synd fol oth cerebvasc dis aff left nondom side"
"I69.865","Other paralytic syndrome following other cerebrovascular disease: Oth paralytic syndrome following oth cerebvasc disease, bi"
